match_id,date,player_id,opponent_id,ace,df,svpt,1stin,1stwon,2ndwon,bpsaved,bpfaced,svgms
6823,20050307,102450,103990,3,5,73,43,34,14,4,7,13
6829,20050307,102450,103084,4,4,104,56,36,24,10,12,12
6868,20050321,102450,104371,5,4,57,35,31,15,2,2,11
6893,20050321,102450,103428,3,2,52,35,26,10,1,1,8
6905,20050321,102450,103285,0,1,60,45,35,8,1,2,11
6912,20050321,102450,103819,5,1,49,29,18,11,3,6,9
7005,20050801,102450,103325,3,5,88,58,40,14,7,9,12
7050,20050808,102450,103103,5,7,93,53,41,14,9,13,14
7108,20050815,102450,103454,2,1,43,23,19,14,1,1,8
7126,20050815,102450,103428,3,4,78,47,34,13,8,10,10
7210,20050829,102450,104269,3,6,85,51,32,14,4,9,13
7434,20051010,102450,102179,5,1,64,41,32,14,1,2,11
7446,20051010,102450,103285,4,2,109,64,40,26,6,11,16
7489,20051017,102450,103758,3,1,58,34,27,14,2,2,9
7504,20051017,102450,103285,4,3,79,43,29,23,5,8,13
7558,20060102,102450,104755,2,2,75,50,38,10,4,5,10
7702,20060116,102450,104098,5,5,144,93,56,22,9,18,22
7904,20060220,102450,102563,3,1,61,47,34,8,0,1,10
7914,20060220,102450,104925,2,2,101,70,48,17,11,13,15
7962,20060227,102450,103852,2,2,60,40,32,12,2,3,10
7970,20060227,102450,103285,2,0,102,65,46,17,5,9,16
7973,20060227,102450,104745,4,4,55,32,22,10,4,7,9
7998,20060306,102450,105385,1,1,58,36,25,14,5,5,8
8029,20060306,102450,104607,4,2,63,40,28,8,2,5,10
8073,20060320,102450,103498,3,0,49,28,21,12,0,1,9
8102,20060320,102450,103720,3,1,79,47,36,11,2,5,11
8127,20060320,102450,103752,0,1,71,42,24,16,2,7,13
8241,20060731,102450,103894,10,3,109,62,51,29,4,4,17
8248,20060731,102450,102998,7,0,52,29,22,12,4,5,8
8268,20060807,102450,102035,1,0,52,37,25,10,1,1,8
8289,20060807,102450,104918,4,4,90,53,28,15,12,17,10
8311,20060814,102450,104918,5,3,96,52,33,24,6,10,16
8409,20060828,102450,102257,8,1,85,55,41,21,0,1,15
8468,20060828,102450,103819,2,6,113,64,44,21,9,13,15
8557,20060925,102450,104918,7,3,70,44,31,13,6,7,9
8570,20060925,102450,104372,7,3,91,55,41,19,5,7,14
8577,20060925,102450,103387,6,5,106,61,45,26,5,8,17
8623,20061002,102450,104433,9,1,43,26,22,11,1,1,8
8632,20061002,102450,105223,7,3,67,39,29,18,1,2,11
8638,20061002,102450,104339,4,0,43,32,25,8,3,3,8
8641,20061002,102450,102703,5,1,70,39,31,18,2,3,11
8724,20061016,102450,104269,6,3,66,43,32,17,5,5,11
8739,20061016,102450,103970,3,4,80,45,31,18,5,8,12
8751,20061016,102450,103900,9,2,84,55,35,16,4,8,14
9189,20070226,102450,103852,14,4,90,59,45,19,3,5,15
9192,20070226,102450,103917,2,2,48,31,24,11,5,5,8
9236,20070305,102450,103401,6,4,108,66,39,20,7,14,17
9314,20070319,102450,103084,4,5,82,54,28,13,7,13,12
9448,20070729,102450,104545,16,5,97,63,50,20,7,8,16
9522,20070813,102450,103428,5,6,83,47,38,18,3,6,14
9669,20070827,102450,104098,13,3,130,85,60,22,6,9,19
9700,20070827,102450,104542,5,5,131,91,65,19,7,10,21
56,20000103,102455,102720,10,1,69,42,31,16,4,4,10
68,20000103,102455,103420,3,10,62,34,26,13,0,2,10
180,20000117,102455,102223,10,5,119,56,39,33,11,15,17
341,20000214,102455,102053,7,6,73,43,33,16,1,3,13
438,20000228,102455,102783,1,5,42,19,12,7,2,6,7
672,20000724,102455,102834,10,8,68,32,26,14,2,7,13
807,20000814,102455,102227,15,4,136,60,47,37,10,11,17
824,20000814,102455,103602,12,3,85,43,36,22,7,9,14
833,20000814,102455,103017,14,3,95,43,37,22,7,11,16
113,20000110,102456,102271,3,2,51,27,19,14,0,2,9
139,20000117,102456,103151,2,3,146,90,55,27,9,15,20
293,20000207,102456,101647,3,3,63,33,26,17,1,2,10
303,20000207,102456,102286,0,1,52,34,22,12,4,5,8
309,20000207,102456,103507,3,3,109,66,41,21,9,14,15
517,20000313,102456,101792,2,2,53,41,27,1,3,7,9
627,20000320,102456,102259,3,0,87,68,44,12,9,12,14
645,20000320,102456,102839,3,3,85,59,34,10,4,11,13
1355,20010101,102456,102563,2,5,64,36,25,11,0,3,10
1436,20010108,102456,103151,0,4,78,39,27,17,4,8,12
1500,20010115,102456,102110,7,3,102,76,50,11,5,10,17
2083,20010806,102456,102845,5,0,51,35,19,10,3,6,9
2130,20010813,102456,102911,7,6,81,42,34,17,8,10,12
2217,20010820,102456,101964,11,7,75,37,28,18,3,5,11
2228,20010820,102456,103084,5,2,94,43,28,33,2,4,15
2260,20010827,102456,104076,6,2,73,35,27,25,2,4,14
2614,20011022,102456,103789,2,2,62,27,24,22,1,2,11
2625,20011022,102456,101964,3,0,44,22,17,15,1,1,6
2686,20011231,102456,101750,3,2,53,30,23,11,3,3,7
2693,20011231,102456,102087,3,0,60,42,35,10,0,1,11
2697,20011231,102456,103285,4,0,49,32,25,13,1,1,9
2699,20011231,102456,102539,7,1,54,32,26,13,1,1,8
2700,20011231,102456,101962,5,1,80,46,30,14,4,9,13
2731,20020107,102456,102905,1,1,57,33,23,16,1,3,10
2741,20020107,102456,102854,2,1,67,32,24,20,1,2,10
2746,20020107,102456,102562,0,6,48,23,11,5,5,11,7
2793,20020114,102456,102610,1,0,100,56,35,26,7,12,18
3068,20020304,102456,103114,1,2,108,69,49,21,8,10,16
3076,20020304,102456,102783,1,2,46,28,16,7,0,5,10
3130,20020311,102456,103602,2,6,65,45,25,11,6,10,10
3208,20020318,102456,103656,3,6,63,29,22,14,9,11,8
3232,20020318,102456,102450,5,9,70,40,28,12,2,6,11
3283,20020729,102456,103720,3,3,110,79,43,14,15,21,14
3312,20020729,102456,103758,2,1,80,59,32,12,5,9,12
3358,20020805,102456,102854,5,2,114,73,48,25,9,10,15
3459,20020812,102456,102730,2,1,50,30,24,13,2,3,10
3477,20020812,102456,101962,2,2,94,71,48,12,8,9,12
3488,20020812,102456,102318,1,2,81,43,25,23,4,7,13
3494,20020812,102456,103096,1,5,107,65,39,15,15,21,14
3497,20020812,102456,102783,2,1,94,72,48,8,9,13,14
3498,20020812,102456,102257,1,2,96,73,54,12,4,6,16
3573,20020826,102456,103428,1,4,95,54,33,11,5,13,14
3813,20021014,102456,103344,1,3,55,31,23,9,1,5,10
3951,20021230,102456,102148,0,7,63,44,24,7,3,7,9
4001,20030106,102456,104076,5,3,55,32,27,13,0,1,11
4013,20030106,102456,102202,0,1,51,21,15,23,0,1,10
4020,20030106,102456,102562,5,3,90,41,33,28,1,4,16
4024,20030106,102456,103103,2,2,42,16,8,15,0,4,8
4101,20030113,102456,103151,4,12,163,100,76,29,7,11,26
4138,20030113,102456,102998,0,1,134,97,60,20,7,14,24
4155,20030113,102456,102610,8,7,139,95,65,23,9,12,22
4165,20030113,102456,103206,2,6,165,116,66,22,10,19,22
4398,20030310,102456,103819,1,1,94,62,40,17,4,8,14
4450,20030317,102456,102694,3,1,53,26,17,19,2,2,8
4479,20030317,102456,101965,0,3,47,22,14,12,2,6,9
4673,20030811,102456,102358,6,1,62,43,29,10,0,2,10
4733,20030818,102456,104022,0,5,59,39,19,9,5,10,8
4791,20030825,102456,103333,1,2,88,56,39,18,4,7,15
5167,20040105,102456,102788,3,4,70,37,28,23,2,2,11
5177,20040105,102456,102770,10,4,113,73,50,19,11,15,16
5180,20040105,102456,102854,2,4,104,49,32,33,2,5,16
5228,20040112,102456,104379,0,2,67,42,20,10,3,8,8
5298,20040119,102456,103693,7,8,115,70,48,21,11,15,15
5539,20040308,102456,103225,3,4,86,52,34,14,6,11,14
6494,20050117,102456,103401,2,9,122,66,40,25,10,17,17
7218,20050829,102456,103909,2,5,91,55,37,14,8,14,14
4560,20030728,102457,103297,8,2,110,84,57,11,6,9,16
2823,20020114,102464,102450,3,5,97,64,35,15,6,12,14
4055,20030113,102464,102821,2,4,162,122,71,20,6,13,22
4115,20030113,102464,103720,1,3,56,38,17,3,5,13,10
4884,20030908,102464,103428,1,4,71,49,24,10,7,14,12
5256,20040119,102464,101736,2,3,88,63,35,11,6,12,13
58,20000103,102466,102966,5,5,52,23,15,15,3,6,9
185,20000117,102466,101826,17,12,111,71,56,21,3,5,19
220,20000117,102466,103819,6,6,105,68,41,16,8,12,15
318,20000207,102466,103103,6,4,71,45,35,13,0,1,11
329,20000207,102466,101945,1,3,81,47,28,16,12,15,9
449,20000228,102466,103498,4,5,90,50,39,18,2,6,14
538,20000313,102466,102854,6,8,78,41,27,13,5,9,10
662,20000724,102466,102642,2,3,48,32,25,9,1,1,8
675,20000724,102466,102201,5,6,57,34,25,10,0,2,10
810,20000814,102466,102259,5,4,62,36,27,9,4,7,9
2395,20010910,102466,103356,5,3,39,27,25,5,0,1,8
2405,20010910,102466,103103,2,3,61,35,22,9,5,9,9
350,20000214,102477,103454,1,1,49,30,16,8,4,9,9
842,20000814,102477,102562,3,5,46,30,19,4,1,6,9
3584,20020826,102477,103104,8,2,96,60,50,19,5,7,16
3622,20020826,102477,103507,12,6,120,71,39,22,6,15,19
3661,20020909,102477,103454,5,3,110,62,37,23,7,13,14
3674,20020909,102477,101897,6,1,68,42,31,18,3,4,10
4886,20030908,102477,103408,1,6,85,49,31,14,10,15,12
4894,20030908,102477,102558,18,5,114,55,41,34,5,8,17
4899,20030908,102477,102202,3,2,109,71,54,24,6,6,16
62,20000103,102494,102880,0,5,102,65,37,23,8,11,14
70,20000103,102494,103082,4,2,83,63,39,9,1,6,14
87,20000110,102494,103082,3,1,41,28,23,10,2,2,8
97,20000110,102494,102854,0,2,57,32,19,8,2,7,9
181,20000117,102494,101897,6,3,132,86,65,29,9,12,22
218,20000117,102494,103017,3,6,87,46,23,20,2,8,13
353,20000214,102494,102880,0,4,70,43,22,11,5,11,10
443,20000228,102494,101820,5,6,84,42,29,20,3,7,13
453,20000228,102494,101723,2,5,61,33,23,10,4,9,10
1062,20000911,102494,103356,0,3,54,29,16,9,5,10,8
1609,20010212,102494,104022,2,2,81,45,20,24,9,13,10
1759,20010226,102494,103103,6,9,83,39,27,22,5,8,11
2468,20011001,102494,102143,3,1,47,36,28,7,2,2,8
2485,20011001,102494,101532,2,7,68,36,23,13,3,7,10
2789,20020114,102494,103598,1,10,107,50,31,24,15,23,16
3978,20021230,102494,102318,4,3,63,35,25,16,3,4,9
3990,20021230,102494,102287,5,4,57,35,24,13,1,3,10
3994,20021230,102494,103428,3,3,51,30,20,10,4,7,9
4276,20030224,102494,104339,9,7,111,67,54,28,2,3,17
4288,20030224,102494,103181,6,4,91,55,40,22,2,4,15
4775,20030825,102494,104607,6,8,131,83,54,20,17,23,19
5004,20030929,102494,103264,12,5,63,44,38,8,1,1,11
5015,20030929,102494,103602,13,2,107,78,56,18,6,9,16
5245,20040119,102494,103781,2,5,84,55,32,9,7,13,11
6706,20050221,102494,102882,6,6,99,57,39,22,7,10,15
7239,20050829,102494,102035,3,5,88,51,27,11,10,18,12
7412,20051003,102494,102882,2,1,68,43,29,14,3,6,12
7460,20051010,102494,102565,7,3,65,38,27,13,2,5,11
7593,20060102,102494,103228,7,4,61,39,33,10,4,5,10
7601,20060102,102494,103693,2,3,60,35,22,9,7,11,8
7712,20060116,102494,103852,4,5,114,67,43,22,14,19,15
2368,20010910,102497,102730,7,2,87,60,30,13,12,18,11
3662,20020909,102497,102730,1,1,100,76,47,13,7,11,15
3675,20020909,102497,102856,2,3,56,35,17,9,2,7,9
6927,20050718,102497,104117,0,0,79,56,31,18,7,8,10
156,20000117,102512,102644,3,6,89,42,20,18,6,14,12
4067,20030113,102512,103018,5,5,98,55,44,24,4,4,15
4120,20030113,102512,104022,0,8,90,41,24,16,10,18,13
10090,20071231,102512,103285,8,2,67,35,27,17,3,4,9
10100,20071231,102512,105023,4,2,92,50,42,24,4,5,15
10105,20071231,102512,103908,17,4,102,49,39,27,7,9,13
10107,20071231,102512,103566,7,4,76,38,27,20,3,4,10
10189,20080107,102512,104327,1,2,56,26,21,14,4,7,9
10214,20080114,102512,104386,11,5,157,81,55,41,9,15,22
10517,20080303,102512,103908,3,3,60,30,18,17,2,5,10
10713,20080714,102512,104783,2,0,34,19,14,6,1,3,6
10724,20080714,102512,104154,2,5,59,32,22,12,6,9,9
11423,20090104,102512,103566,9,0,94,41,31,28,4,7,16
663,20000724,102524,102401,12,6,126,63,46,35,4,6,17
676,20000724,102524,103096,5,5,81,49,35,13,4,9,14
760,20000807,102524,103498,3,2,60,35,24,12,4,7,10
1639,20010212,102524,103917,2,3,116,60,42,31,7,10,15
1658,20010219,102524,102434,6,2,88,55,40,16,8,11,13
2365,20010910,102524,102768,1,1,44,25,14,10,0,3,8
2421,20010917,102524,102730,0,5,113,54,33,28,8,11,11
2450,20010924,102524,101723,5,5,92,47,36,19,9,12,14
2465,20011001,102524,103188,1,4,73,35,20,21,5,8,11
2901,20020211,102524,103017,10,6,86,41,32,17,2,7,14
2914,20020211,102524,102694,0,4,83,45,22,18,2,8,13
3258,20020722,102524,103758,2,2,53,28,22,6,4,8,9
3401,20020812,102524,102694,5,3,54,28,18,9,3,8,9
198,20000117,102533,102338,20,3,136,65,48,29,9,16,19
939,20000828,102533,102443,18,2,78,53,47,14,4,4,14
994,20000828,102533,102701,16,8,131,79,59,23,6,10,21
1237,20001030,102533,102021,8,3,106,52,31,34,2,7,17
1298,20001120,102533,102783,2,2,76,35,24,21,8,10,10
1491,20010115,102533,102338,7,1,81,36,24,15,6,12,13
1603,20010212,102533,102783,1,3,93,51,30,20,6,11,13
1702,20010219,102533,102450,2,4,131,65,40,34,16,20,14
63,20000103,102538,102087,5,5,97,50,40,22,1,4,16
71,20000103,102538,103181,2,1,72,41,32,17,3,7,15
75,20000103,102538,103082,4,6,96,46,31,22,3,9,16
600,20000320,102538,102567,3,1,65,42,30,11,1,3,10
1264,20001106,102538,102162,10,9,90,44,38,18,3,8,15
2387,20010910,102538,103709,9,7,81,36,31,18,3,7,13
3570,20020826,102538,102450,2,4,74,40,19,11,6,14,10
3694,20020909,102538,102911,13,7,86,39,31,20,4,8,14
3883,20021021,102538,103252,3,4,61,29,22,16,4,5,8
3894,20021021,102538,102318,4,1,56,35,23,7,2,6,9
5958,20040830,102538,103319,8,7,134,77,54,35,8,10,19
6002,20040830,102538,104607,8,7,93,48,31,21,6,10,14
891,20000821,102539,102025,2,9,98,54,40,17,6,10,13
966,20000828,102539,102035,5,11,134,71,54,28,11,16,19
1277,20001106,102539,102338,6,4,56,27,10,11,8,15,8
1296,20001120,102539,104026,1,2,68,52,37,11,3,3,11
1372,20010101,102539,102934,1,1,83,61,43,12,4,7,15
1385,20010101,102539,101820,3,2,40,27,23,7,1,2,8
1392,20010101,102539,102338,8,0,103,64,42,21,7,10,14
1396,20010101,102539,102765,2,9,117,70,43,25,5,9,16
1397,20010101,102539,102701,5,5,86,55,39,10,6,11,13
1519,20010115,102539,103166,6,6,125,87,63,21,4,5,19
1559,20010115,102539,101948,4,7,154,95,60,32,3,9,23
1599,20010212,102539,102247,3,2,82,46,34,18,6,7,10
1612,20010212,102539,102179,3,5,102,62,43,21,4,6,14
1619,20010212,102539,102450,3,1,64,34,21,14,2,5,9
1700,20010219,102539,103166,4,3,85,50,38,10,11,16,14
1760,20010226,102539,102259,1,1,24,12,8,6,1,2,5
1770,20010226,102539,103103,10,5,133,70,47,32,9,12,17
1860,20010312,102539,102644,2,2,57,27,22,16,5,6,9
1877,20010312,102539,103454,2,1,35,20,15,8,3,3,5
1915,20010319,102539,102950,0,3,60,34,26,14,3,4,9
1942,20010319,102539,101965,3,7,80,42,32,17,1,5,15
1960,20010319,102539,103507,0,4,68,36,23,14,7,11,10
2033,20010730,102539,103114,3,3,86,53,38,16,3,5,13
2050,20010730,102539,103714,4,3,75,51,33,15,2,4,11
2059,20010730,102539,102765,2,4,85,44,29,23,3,6,12
2063,20010730,102539,102148,2,4,87,47,27,15,5,12,13
2081,20010806,102539,102286,1,4,47,28,21,9,3,5,8
2101,20010806,102539,103720,5,3,74,38,29,15,1,5,14
2287,20010827,102539,104022,6,12,148,77,58,29,11,16,19
2513,20011008,102539,102338,6,3,70,39,28,18,3,6,11
2527,20011008,102539,103990,4,2,72,41,31,14,3,7,13
2535,20011008,102539,103163,1,2,42,21,12,8,0,4,8
2549,20011015,102539,103714,2,0,48,33,26,10,3,4,9
2563,20011015,102539,103720,7,3,89,46,36,18,2,6,14
2691,20011231,102539,102035,6,2,73,52,36,12,4,5,10
2699,20011231,102539,102456,3,4,53,36,21,4,4,8,8
2760,20020107,102539,102839,1,2,42,27,25,9,1,1,8
2770,20020107,102539,104053,1,6,53,33,17,9,4,8,8
2798,20020114,102539,103344,9,8,187,112,79,47,7,12,28
2983,20020218,102539,103356,8,4,93,59,42,17,5,7,14
2991,20020218,102539,103498,9,4,83,48,35,18,5,7,12
2996,20020218,102539,102450,4,4,60,36,25,6,3,7,10
3029,20020225,102539,103507,4,2,35,16,15,9,0,1,6
3122,20020311,102539,102610,4,5,82,55,31,15,5,9,12
3287,20020729,102539,103206,5,2,109,63,50,17,8,12,16
3342,20020805,102539,102703,5,2,70,37,23,15,8,12,10
3456,20020812,102539,102184,3,2,99,65,39,17,7,13,14
3503,20020819,102539,103852,1,1,58,38,23,13,2,3,9
3517,20020819,102539,103151,4,2,67,42,28,16,3,4,10
3530,20020819,102539,103387,0,2,42,28,18,5,2,6,8
3571,20020826,102539,101868,10,4,157,91,64,42,4,7,26
3794,20021007,102539,103356,8,4,111,67,48,18,5,10,17
3805,20021007,102539,103819,2,3,70,40,23,15,6,9,9
3880,20021021,102539,103103,3,3,90,44,32,21,3,7,14
4825,20030825,102539,103909,6,4,83,42,28,19,11,16,12
4921,20030922,102539,103813,4,3,60,38,25,10,4,7,9
4966,20030929,102539,103525,5,5,94,61,38,13,7,13,14
4981,20030929,102539,102998,3,2,58,43,26,7,6,9,9
5141,20040105,102539,103017,5,1,41,25,21,11,4,4,7
5152,20040105,102539,103206,3,2,50,32,19,9,4,7,8
5241,20040119,102539,102694,3,5,103,68,51,17,6,9,17
5302,20040119,102539,104053,2,5,76,39,26,16,4,9,12
5497,20040301,102539,102318,1,6,73,45,34,10,1,5,13
5523,20040308,102539,102785,3,4,96,53,37,23,3,6,15
5631,20040322,102539,104180,1,1,63,35,21,21,3,5,11
5660,20040322,102539,103103,2,4,82,59,39,6,3,8,13
6153,20041004,102539,103174,2,1,55,37,28,12,3,3,9
6167,20041004,102539,103813,5,0,58,34,23,13,0,3,10
6175,20041004,102539,102306,1,2,59,35,27,12,2,3,9
6181,20041004,102539,103451,1,6,88,53,36,17,5,7,11
6184,20041004,102539,103758,6,5,78,45,35,15,3,6,13
6194,20041011,102539,102358,6,6,87,49,32,21,3,6,14
6345,20050103,102539,104043,1,6,105,67,38,18,13,17,12
6459,20050117,102539,103333,4,3,118,82,69,23,2,2,21
6513,20050117,102539,103498,4,5,83,47,26,17,3,9,13
6668,20050214,102539,103819,1,2,67,41,24,15,1,3,9
161,20000117,102548,102783,1,3,97,43,21,22,8,17,13
290,20000207,102548,102905,0,4,53,23,15,11,2,6,8
584,20000320,102548,102021,3,3,74,41,30,10,11,14,9
795,20000814,102548,101897,0,2,108,57,29,24,14,22,13
948,20000828,102548,102644,7,4,109,48,31,28,8,13,15
2707,20011231,102548,102318,2,1,50,29,17,10,1,4,8
7692,20060116,102548,103487,0,1,81,49,30,17,6,12,14
262,20000207,102558,101793,1,1,59,37,26,8,2,5,9
901,20000821,102558,102223,7,1,107,52,33,35,8,9,14
913,20000821,102558,102796,1,0,54,33,18,11,1,4,8
1134,20001009,102558,102434,1,2,63,37,30,11,1,2,11
1140,20001009,102558,102271,2,1,44,22,15,12,0,3,9
2279,20010827,102558,102318,11,4,118,66,45,26,4,9,19
2471,20011001,102558,101647,2,5,54,18,13,15,3,6,8
3578,20020826,102558,103709,6,3,124,63,30,34,10,18,18
4228,20030217,102558,102202,9,1,97,58,42,27,4,4,16
4239,20030217,102558,103408,5,4,51,29,22,7,2,5,9
4517,20030721,102558,102021,5,3,101,47,37,30,4,5,15
4531,20030721,102558,102694,3,2,63,38,25,12,6,8,9
4600,20030728,102558,102703,9,2,90,40,34,26,5,7,14
4608,20030728,102558,102856,9,5,73,38,28,17,4,6,10
4887,20030908,102558,103602,11,4,64,34,30,20,0,1,12
4894,20030908,102558,102477,7,4,109,58,40,30,4,7,17
4937,20030922,102558,102703,10,1,62,31,28,16,4,5,10
4948,20030922,102558,103084,4,6,116,45,37,35,6,10,17
4972,20030929,102558,102401,6,6,69,32,21,20,2,4,10
5394,20040216,102558,103017,3,4,86,53,34,18,5,8,13
7364,20051003,102558,103230,3,2,77,54,37,14,1,2,11
34,20000103,102562,102567,2,3,64,39,22,10,6,11,10
89,20000110,102562,102035,7,3,65,44,32,12,2,4,11
98,20000110,102562,103292,3,5,121,71,49,23,9,14,17
142,20000117,102562,103182,14,5,146,93,71,23,5,10,24
201,20000117,102562,102776,10,3,139,83,59,27,4,8,21
296,20000207,102562,102135,2,2,59,35,22,12,3,7,11
305,20000207,102562,102271,5,2,72,41,27,15,3,6,11
310,20000207,102562,102223,0,2,52,29,19,11,4,7,9
396,20000214,102562,102563,6,1,82,58,45,10,3,5,14
403,20000214,102562,103017,10,1,89,63,42,15,4,8,16
417,20000221,102562,102344,1,2,74,52,34,8,6,9,10
529,20000313,102562,103206,0,1,59,33,16,11,1,6,8
588,20000320,102562,103252,1,3,53,30,23,13,3,4,9
614,20000320,102562,102374,7,0,99,73,47,16,5,6,13
638,20000320,102562,101150,6,0,64,45,29,11,5,8,10
696,20000731,102562,101792,1,2,71,53,40,8,1,3,11
720,20000731,102562,103017,2,1,60,33,23,17,2,3,10
731,20000731,102562,102358,3,3,43,25,19,8,1,4,9
736,20000731,102562,102158,4,1,88,64,45,15,9,11,14
739,20000731,102562,103248,0,3,91,58,36,15,10,15,13
750,20000807,102562,102201,1,0,36,25,21,5,2,2,6
773,20000807,102562,102644,2,1,47,33,23,6,1,4,9
842,20000814,102562,102477,1,1,62,43,27,11,4,5,8
936,20000828,102562,103252,3,6,99,66,49,17,7,8,15
993,20000828,102562,101647,8,7,128,76,56,24,3,8,21
1020,20000828,102562,103720,2,3,91,57,37,14,9,13,13
1160,20001009,102562,103714,1,1,62,43,29,5,5,8,8
1228,20001030,102562,102610,8,0,126,89,56,20,4,9,18
1269,20001106,102562,101932,3,0,57,40,19,4,8,14,7
1608,20010212,102562,103709,1,1,50,34,25,7,2,5,9
1712,20010219,102562,103017,1,1,70,45,22,11,3,9,9
1764,20010226,102562,101150,2,1,45,33,23,9,6,7,8
1772,20010226,102562,103507,0,1,51,38,27,5,0,2,9
1904,20010319,102562,101964,1,2,61,33,14,17,3,7,9
2027,20010730,102562,103507,7,3,48,30,26,3,3,6,9
2076,20010806,102562,103319,2,0,75,54,35,12,3,6,13
2098,20010806,102562,102998,6,5,71,36,29,13,1,3,10
2259,20010827,102562,102730,4,3,74,47,34,17,3,5,13
2308,20010827,102562,103451,5,3,58,44,35,10,2,2,11
2334,20010827,102562,103163,4,6,104,66,38,19,12,16,14
2515,20011008,102562,102257,2,3,54,35,23,10,5,6,8
2528,20011008,102562,103163,4,1,74,50,31,8,3,8,11
2558,20011015,102562,102374,9,2,78,49,37,15,4,6,13
2608,20011022,102562,103018,2,3,70,51,31,7,4,7,9
2679,20011231,102562,103182,4,2,79,56,33,15,3,6,13
2690,20011231,102562,102179,4,1,65,47,38,11,3,3,11
2696,20011231,102562,101962,2,3,66,42,31,10,2,4,11
2730,20020107,102562,102247,5,2,75,52,38,15,5,5,11
2740,20020107,102562,102950,3,3,68,47,37,9,9,9,9
2746,20020107,102562,102456,5,0,47,30,20,9,4,5,7
2811,20020114,102562,103017,5,2,67,42,27,16,3,5,11
2853,20020114,102562,102247,15,5,140,82,56,26,7,15,23
2875,20020114,102562,101532,5,0,87,64,43,16,3,4,13
2887,20020114,102562,103103,9,3,103,74,54,14,1,5,19
2892,20020114,102562,102905,2,3,77,55,37,9,1,4,13
2895,20020114,102562,102563,15,2,161,114,77,29,12,15,24
2897,20020211,102562,102999,5,2,76,51,37,10,7,9,10
2912,20020211,102562,103166,3,0,43,33,28,6,1,1,8
2920,20020211,102562,101723,3,1,46,28,18,8,1,4,8
2986,20020218,102562,103018,0,0,45,32,19,8,2,5,8
3047,20020225,102562,102809,4,3,47,24,17,13,2,4,9
3052,20020225,102562,102338,4,0,47,27,20,13,2,2,7
3054,20020225,102562,102148,5,1,97,68,40,15,4,10,16
3112,20020311,102562,103694,13,6,124,90,63,15,14,16,16
3139,20020311,102562,102998,3,2,51,33,20,7,2,5,8
3221,20020318,102562,103182,6,2,74,51,33,13,6,9,11
3286,20020729,102562,103598,2,5,58,30,22,11,1,3,9
3313,20020729,102562,103151,1,0,42,33,28,5,3,3,8
3326,20020729,102562,103758,1,1,58,39,26,11,2,5,10
3334,20020729,102562,103206,5,3,66,46,34,10,2,3,10
3338,20020729,102562,104053,1,0,41,26,20,6,1,4,9
3351,20020805,102562,101990,3,0,61,44,28,10,0,2,10
3546,20020826,102562,101990,2,1,67,42,31,13,4,4,8
3602,20020826,102562,102770,12,2,99,66,44,16,5,9,15
3631,20020826,102562,102701,5,3,48,24,20,15,0,1,9
3645,20020826,102562,103720,3,4,92,62,41,12,4,9,15
3797,20021007,102562,103909,9,3,59,40,29,11,4,6,10
3802,20021007,102562,103781,3,0,51,31,24,11,2,3,9
3806,20021007,102562,102318,3,0,71,50,39,15,1,2,12
3808,20021007,102562,103819,2,5,116,71,44,24,6,12,18
3830,20021014,102562,103990,2,2,53,34,24,11,2,2,7
3841,20021014,102562,102845,2,5,118,85,61,15,3,6,17
3846,20021014,102562,103387,4,0,71,47,38,20,0,1,15
3849,20021014,102562,102148,2,1,50,30,21,13,0,1,9
3912,20021111,102562,103819,0,3,80,52,29,12,6,11,12
3915,20021111,102562,103507,3,2,68,41,23,15,6,10,10
3917,20021111,102562,101736,6,2,58,35,26,14,1,2,9
4012,20030106,102562,104068,1,6,96,66,39,12,10,16,13
4020,20030106,102562,102456,4,2,114,68,36,29,5,10,16
4069,20030113,102562,102434,7,2,107,75,56,18,5,9,18
