"match_id","player1_id","player2_id","p1_winrate","p1_matches_played","p1_avg_svpt","p1_avg_ace","p1_avg_df","p1_avg_duration","p2_winrate","p2_matches_played","p2_avg_svpt","p2_avg_ace","p2_avg_df","p2_avg_duration","surface","best_of","match_weekday","match_month","season_phase","y"
202,101675,102179,NA,0,NA,NA,NA,NA,0,1,96,2,4,120,"Hard",5,"Mo",1,"early","0"
203,103018,101086,0.666666666666667,3,51.6666666666667,6,1.66666666666667,58,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","1"
204,102905,103250,0.5,2,66.5,2.5,2.5,77.5,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","1"
205,101917,103498,NA,0,NA,NA,NA,NA,0,1,103,12,5,117,"Hard",5,"Mo",1,"early","1"
206,101888,101969,0.5,4,67.75,3.25,2.5,89.25,0.5,2,74.5,5,8,98,"Hard",5,"Mo",1,"early","1"
207,102533,102338,0,1,42,3,5,45,0,1,57,4,5,65,"Hard",5,"Mo",1,"early","0"
208,102854,101736,0.666666666666667,6,56.6666666666667,3.66666666666667,3.33333333333333,77.3333333333333,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
209,101889,103151,0,1,116,1,7,144,0,1,118,3,11,155,"Hard",5,"Mo",1,"early","0"
210,102776,102562,0.333333333333333,3,74,4.33333333333333,2.33333333333333,92.6666666666667,0.333333333333333,3,83.3333333333333,4,3.66666666666667,107.666666666667,"Hard",5,"Mo",1,"early","1"
211,102882,103171,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","1"
212,101990,102765,NA,0,NA,NA,NA,NA,0.6,5,81.2,6,3.4,107,"Hard",5,"Mo",1,"early","0"
213,103714,102233,0.5,2,75.5,2,3,91.5,0.5,2,74.5,4,4,93.5,"Hard",5,"Mo",1,"early","1"
214,102271,102966,0.333333333333333,3,75,4.33333333333333,1.66666666666667,89.3333333333333,0.5,2,46.5,7,0,58.5,"Hard",5,"Mo",1,"early","1"
215,101774,102950,0.5,2,83,13,5,94.5,0,2,72.5,1.5,5,80,"Hard",5,"Mo",1,"early","0"
216,102025,101948,0.666666666666667,3,70,4,0.333333333333333,86.6666666666667,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
217,101820,102286,0.666666666666667,3,61,5.66666666666667,4,68.3333333333333,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
218,102644,101185,0.333333333333333,3,73.6666666666667,3.66666666666667,6.66666666666667,83,0,2,70,1.5,1.5,91,"Hard",5,"Mo",1,"early","1"
219,103387,101792,NA,0,NA,NA,NA,NA,0.6,5,74.2,1.2,1,94,"Hard",5,"Mo",1,"early","0"
220,102450,102783,0.666666666666667,3,77.3333333333333,4,5.33333333333333,96.6666666666667,0.8,5,71.4,2.6,1.2,99.4,"Hard",5,"Mo",1,"early","1"
221,102422,103206,NA,0,NA,NA,NA,NA,0.5,4,79.5,7,2,92.25,"Hard",5,"Mo",1,"early","0"
222,102872,102162,0.5,2,76,2,4,96,0,1,66,0,5,70,"Hard",5,"Mo",1,"early","0"
223,102809,101735,NA,0,NA,NA,NA,NA,0.333333333333333,3,81.6666666666667,10.3333333333333,3.33333333333333,108.666666666667,"Hard",5,"Mo",1,"early","0"
224,102437,102287,0.5,4,81.75,8.75,3.75,102.5,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","1"
225,103720,102374,1,9,61.7777777777778,3.11111111111111,2.77777777777778,86.2222222222222,0.75,4,87,4.5,2.25,109.5,"Hard",5,"Mo",1,"early","1"
226,103181,102035,0,1,95,5,0,106,0,1,100,8,4,96,"Hard",5,"Mo",1,"early","0"
227,102796,101150,0.888888888888889,9,64.1111111111111,5.44444444444444,3.33333333333333,85.1111111111111,0,1,64,8,5,89,"Hard",5,"Mo",1,"early","1"
228,101964,101532,0,2,83,9.5,7.5,86,0.5,2,65.5,0.5,1,96.5,"Hard",5,"Mo",1,"early","0"
229,101965,102563,NA,0,NA,NA,NA,NA,0.5,2,64,5,4,74.5,"Hard",5,"Mo",1,"early","1"
230,103566,102223,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
231,103017,102494,0.75,4,62,4.5,3,88.5,0.5,4,70.75,1.75,2.5,84,"Hard",5,"Mo",1,"early","1"
232,103096,102839,0.333333333333333,3,73,4,2,96.6666666666667,0.666666666666667,3,85.3333333333333,6.66666666666667,6,104.666666666667,"Hard",5,"Mo",1,"early","1"
233,102466,103819,0,1,52,5,5,58,0.333333333333333,3,66.3333333333333,8,2.33333333333333,65.6666666666667,"Hard",5,"Mo",1,"early","0"
234,103507,102133,0.666666666666667,3,87.6666666666667,4.33333333333333,4,107,0,1,80,8,9,107,"Hard",5,"Mo",1,"early","1"
235,101962,103163,0.6,5,85.8,4.6,2.2,107.8,0.5,2,93.5,13.5,4,92,"Hard",5,"Mo",1,"early","1"
236,102061,103294,0,1,64,3,3,65,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
237,103018,102179,0.666666666666667,3,51.6666666666667,6,1.66666666666667,58,0,1,96,2,4,120,"Hard",5,"Mo",1,"early","1"
238,101917,102905,NA,0,NA,NA,NA,NA,0.5,2,66.5,2.5,2.5,77.5,"Hard",5,"Mo",1,"early","0"
239,102338,101888,0,1,57,4,5,65,0.5,4,67.75,3.25,2.5,89.25,"Hard",5,"Mo",1,"early","1"
240,101736,103151,NA,0,NA,NA,NA,NA,0,1,118,3,11,155,"Hard",5,"Mo",1,"early","1"
241,102882,102776,NA,0,NA,NA,NA,NA,0.333333333333333,3,74,4.33333333333333,2.33333333333333,92.6666666666667,"Hard",5,"Mo",1,"early","1"
242,102765,103714,0.6,5,81.2,6,3.4,107,0.5,2,75.5,2,3,91.5,"Hard",5,"Mo",1,"early","1"
243,102950,102271,0,2,72.5,1.5,5,80,0.333333333333333,3,75,4.33333333333333,1.66666666666667,89.3333333333333,"Hard",5,"Mo",1,"early","0"
244,101948,102286,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","1"
245,101792,102644,0.6,5,74.2,1.2,1,94,0.333333333333333,3,73.6666666666667,3.66666666666667,6.66666666666667,83,"Hard",5,"Mo",1,"early","1"
246,102450,103206,0.666666666666667,3,77.3333333333333,4,5.33333333333333,96.6666666666667,0.5,4,79.5,7,2,92.25,"Hard",5,"Mo",1,"early","1"
247,102162,101735,0,1,66,0,5,70,0.333333333333333,3,81.6666666666667,10.3333333333333,3.33333333333333,108.666666666667,"Hard",5,"Mo",1,"early","1"
248,102437,103720,0.5,4,81.75,8.75,3.75,102.5,1,9,61.7777777777778,3.11111111111111,2.77777777777778,86.2222222222222,"Hard",5,"Mo",1,"early","0"
249,102796,102035,0.888888888888889,9,64.1111111111111,5.44444444444444,3.33333333333333,85.1111111111111,0,1,100,8,4,96,"Hard",5,"Mo",1,"early","1"
250,101965,101532,NA,0,NA,NA,NA,NA,0.5,2,65.5,0.5,1,96.5,"Hard",5,"Mo",1,"early","1"
251,103017,102223,0.75,4,62,4.5,3,88.5,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","1"
252,103096,103819,0.333333333333333,3,73,4,2,96.6666666666667,0.333333333333333,3,66.3333333333333,8,2.33333333333333,65.6666666666667,"Hard",5,"Mo",1,"early","1"
253,103507,101962,0.666666666666667,3,87.6666666666667,4.33333333333333,4,107,0.6,5,85.8,4.6,2.2,107.8,"Hard",5,"Mo",1,"early","0"
254,103018,103294,0.666666666666667,3,51.6666666666667,6,1.66666666666667,58,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
255,102338,102905,0,1,57,4,5,65,0.5,2,66.5,2.5,2.5,77.5,"Hard",5,"Mo",1,"early","1"
256,102882,101736,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
257,102271,102765,0.333333333333333,3,75,4.33333333333333,1.66666666666667,89.3333333333333,0.6,5,81.2,6,3.4,107,"Hard",5,"Mo",1,"early","1"
258,101792,101948,0.6,5,74.2,1.2,1,94,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
259,102162,102450,0,1,66,0,5,70,0.666666666666667,3,77.3333333333333,4,5.33333333333333,96.6666666666667,"Hard",5,"Mo",1,"early","1"
260,103720,102796,1,9,61.7777777777778,3.11111111111111,2.77777777777778,86.2222222222222,0.888888888888889,9,64.1111111111111,5.44444444444444,3.33333333333333,85.1111111111111,"Hard",5,"Mo",1,"early","0"
261,103017,101965,0.75,4,62,4.5,3,88.5,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","1"
262,101962,103096,0.6,5,85.8,4.6,2.2,107.8,0.333333333333333,3,73,4,2,96.6666666666667,"Hard",5,"Mo",1,"early","1"
263,102338,103294,0,1,57,4,5,65,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","1"
264,102271,101736,0.333333333333333,3,75,4.33333333333333,1.66666666666667,89.3333333333333,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
265,102162,101948,0,1,66,0,5,70,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
266,103017,102796,0.75,4,62,4.5,3,88.5,0.888888888888889,9,64.1111111111111,5.44444444444444,3.33333333333333,85.1111111111111,"Hard",5,"Mo",1,"early","0"
267,102338,101962,0,1,57,4,5,65,0.6,5,85.8,4.6,2.2,107.8,"Hard",5,"Mo",1,"early","1"
268,101948,101736,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
269,102796,102338,0.888888888888889,9,64.1111111111111,5.44444444444444,3.33333333333333,85.1111111111111,0,1,57,4,5,65,"Hard",5,"Mo",1,"early","0"
270,102338,101736,0,1,57,4,5,65,NA,0,NA,NA,NA,NA,"Hard",5,"Mo",1,"early","0"
271,101185,102795,0.25,4,87.25,1.75,3.25,119,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
272,101675,101723,0,1,102,13,4,121,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","0"
273,102395,102133,NA,0,NA,NA,NA,NA,0.333333333333333,3,139.333333333333,13.6666666666667,9,156.666666666667,"Hard",3,"Mo",2,"early","1"
274,101965,102269,0.75,4,120,13.5,5,151.75,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
275,103387,102021,0.5,2,123.5,5.5,7.5,142,0.666666666666667,6,97.5,3.83333333333333,3.16666666666667,129,"Hard",3,"Mo",2,"early","0"
276,102821,103031,0,1,149,9,9,159,0,1,113,12,4,116,"Hard",3,"Mo",2,"early","1"
277,102770,102227,0.4,5,55.4,2.6,1.4,77.8,0,2,109,3,4.5,145,"Hard",3,"Mo",2,"early","0"
278,102025,102644,0.6,5,80.2,6.4,2.6,94.2,0.5,6,90.8333333333333,6.66666666666667,8.16666666666667,108.333333333333,"Hard",3,"Mo",2,"early","1"
279,101793,102558,0,1,132,8,4,154,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
280,101889,102024,0.333333333333333,3,103.333333333333,2.66666666666667,5.33333333333333,142.666666666667,0,1,92,4,5,105,"Hard",3,"Mo",2,"early","0"
281,102834,103484,0,2,106.5,7.5,4,156,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
282,103598,101735,NA,0,NA,NA,NA,NA,0.5,6,103.333333333333,12.1666666666667,5,136.5,"Hard",3,"Mo",2,"early","1"
283,102998,102925,0.4,5,79.6,9,4.4,105.8,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","0"
284,102720,103454,0,2,100,3,4.5,128,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
285,101086,103894,0,1,144,2,7,161,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
286,102882,103084,0.75,4,111.25,20,6.75,135,0,1,117,3,9,180,"Hard",3,"Mo",2,"early","1"
287,101723,101185,NA,0,NA,NA,NA,NA,0.25,4,87.25,1.75,3.25,119,"Hard",3,"Mo",2,"early","1"
288,102395,101965,NA,0,NA,NA,NA,NA,0.75,4,120,13.5,5,151.75,"Hard",3,"Mo",2,"early","0"
289,102021,102821,0.666666666666667,6,97.5,3.83333333333333,3.16666666666667,129,0,1,149,9,9,159,"Hard",3,"Mo",2,"early","1"
290,102025,102227,0.6,5,80.2,6.4,2.6,94.2,0,2,109,3,4.5,145,"Hard",3,"Mo",2,"early","1"
291,101793,102024,0,1,132,8,4,154,0,1,92,4,5,105,"Hard",3,"Mo",2,"early","1"
292,103598,102834,NA,0,NA,NA,NA,NA,0,2,106.5,7.5,4,156,"Hard",3,"Mo",2,"early","0"
293,102720,102925,0,2,100,3,4.5,128,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","0"
294,101086,102882,0,1,144,2,7,161,0.75,4,111.25,20,6.75,135,"Hard",3,"Mo",2,"early","0"
295,101965,101723,0.75,4,120,13.5,5,151.75,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
296,102025,102021,0.6,5,80.2,6.4,2.6,94.2,0.666666666666667,6,97.5,3.83333333333333,3.16666666666667,129,"Hard",3,"Mo",2,"early","1"
297,101793,102834,0,1,132,8,4,154,0,2,106.5,7.5,4,156,"Hard",3,"Mo",2,"early","1"
298,102925,102882,NA,0,NA,NA,NA,NA,0.75,4,111.25,20,6.75,135,"Hard",3,"Mo",2,"early","0"
299,101965,102025,0.75,4,120,13.5,5,151.75,0.6,5,80.2,6.4,2.6,94.2,"Hard",3,"Mo",2,"early","0"
300,101793,102882,0,1,132,8,4,154,0.75,4,111.25,20,6.75,135,"Hard",3,"Mo",2,"early","0"
301,102025,102882,0.6,5,80.2,6.4,2.6,94.2,0.75,4,111.25,20,6.75,135,"Hard",3,"Mo",2,"early","0"
302,102694,103017,0,1,62,2,1,78,0.777777777777778,9,80.5555555555556,7.22222222222222,4.66666666666667,113.444444444444,"Hard",3,"Mo",2,"early","0"
303,103252,101543,0.5,6,78.3333333333333,1.66666666666667,3.16666666666667,101,0,3,100.666666666667,6.33333333333333,6.33333333333333,127.666666666667,"Hard",3,"Mo",2,"early","1"
304,102318,102184,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
305,101532,102259,0.6,5,94.8,2.2,1.8,114,0.8,5,82.4,9,2.4,113.6,"Hard",3,"Mo",2,"early","0"
306,102610,102238,0,2,120.5,4.5,4,138,0,3,57.6666666666667,0,4.33333333333333,65,"Hard",3,"Mo",2,"early","1"
307,102548,102905,0.333333333333333,3,48.6666666666667,1.33333333333333,1.66666666666667,60,0.6,5,102.4,7,3.6,110.6,"Hard",3,"Mo",2,"early","0"
308,102869,102854,0,2,80.5,5.5,3.5,88.5,0.625,8,66.125,3.5,3.875,86.625,"Hard",3,"Mo",2,"early","1"
309,101962,102776,0.7,10,108.7,9.1,3.4,131.9,0.5,6,98.8333333333333,7,3,113.333333333333,"Hard",3,"Mo",2,"early","1"
310,102456,101647,0,3,72.6666666666667,1.66666666666667,2.33333333333333,89.6666666666667,0,3,117,4.33333333333333,3.33333333333333,154,"Hard",3,"Mo",2,"early","1"
311,101888,102286,0.5,6,81,4.5,4.5,101.333333333333,0.666666666666667,3,128.666666666667,8.66666666666667,1.66666666666667,145,"Hard",3,"Mo",2,"early","0"
312,102839,102234,0.6,5,108.8,9.2,7,133.4,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
313,102271,102783,0.625,8,89,5.5,2.5,100.625,0.714285714285714,7,72,2,1.42857142857143,94.2857142857143,"Hard",3,"Mo",2,"early","1"
314,102135,102562,NA,0,NA,NA,NA,NA,0.4,5,107,7.2,3.8,129.4,"Hard",3,"Mo",2,"early","0"
315,102950,102233,0.4,5,88,3.2,4,99.2,0.333333333333333,3,81.6666666666667,6,4,97.6666666666667,"Hard",3,"Mo",2,"early","1"
316,102223,102796,0.666666666666667,3,92.3333333333333,7,4.66666666666667,104.666666666667,0.866666666666667,15,79.9333333333333,6.66666666666667,3.4,105.733333333333,"Hard",3,"Mo",2,"early","1"
317,103017,103252,0.777777777777778,9,80.5555555555556,7.22222222222222,4.66666666666667,113.444444444444,0.5,6,78.3333333333333,1.66666666666667,3.16666666666667,101,"Hard",3,"Mo",2,"early","1"
318,102318,102259,NA,0,NA,NA,NA,NA,0.8,5,82.4,9,2.4,113.6,"Hard",3,"Mo",2,"early","0"
319,102610,102905,0,2,120.5,4.5,4,138,0.6,5,102.4,7,3.6,110.6,"Hard",3,"Mo",2,"early","1"
320,101962,102869,0.7,10,108.7,9.1,3.4,131.9,0,2,80.5,5.5,3.5,88.5,"Hard",3,"Mo",2,"early","1"
321,102286,102456,0.666666666666667,3,128.666666666667,8.66666666666667,1.66666666666667,145,0,3,72.6666666666667,1.66666666666667,2.33333333333333,89.6666666666667,"Hard",3,"Mo",2,"early","0"
322,103507,102839,0.666666666666667,6,115.833333333333,6.16666666666667,5,139.166666666667,0.6,5,108.8,9.2,7,133.4,"Hard",3,"Mo",2,"early","1"
323,102271,102562,0.625,8,89,5.5,2.5,100.625,0.4,5,107,7.2,3.8,129.4,"Hard",3,"Mo",2,"early","0"
324,102223,102950,0.666666666666667,3,92.3333333333333,7,4.66666666666667,104.666666666667,0.4,5,88,3.2,4,99.2,"Hard",3,"Mo",2,"early","1"
325,103017,102259,0.777777777777778,9,80.5555555555556,7.22222222222222,4.66666666666667,113.444444444444,0.8,5,82.4,9,2.4,113.6,"Hard",3,"Mo",2,"early","1"
326,102610,101962,0,2,120.5,4.5,4,138,0.7,10,108.7,9.1,3.4,131.9,"Hard",3,"Mo",2,"early","1"
327,103507,102456,0.666666666666667,6,115.833333333333,6.16666666666667,5,139.166666666667,0,3,72.6666666666667,1.66666666666667,2.33333333333333,89.6666666666667,"Hard",3,"Mo",2,"early","1"
328,102223,102562,0.666666666666667,3,92.3333333333333,7,4.66666666666667,104.666666666667,0.4,5,107,7.2,3.8,129.4,"Hard",3,"Mo",2,"early","1"
329,102610,103017,0,2,120.5,4.5,4,138,0.777777777777778,9,80.5555555555556,7.22222222222222,4.66666666666667,113.444444444444,"Hard",3,"Mo",2,"early","0"
330,103507,102223,0.666666666666667,6,115.833333333333,6.16666666666667,5,139.166666666667,0.666666666666667,3,92.3333333333333,7,4.66666666666667,104.666666666667,"Hard",3,"Mo",2,"early","1"
331,103507,103017,0.666666666666667,6,115.833333333333,6.16666666666667,5,139.166666666667,0.777777777777778,9,80.5555555555556,7.22222222222222,4.66666666666667,113.444444444444,"Hard",3,"Mo",2,"early","0"
332,102338,101150,0.75,8,86.5,6.875,3.25,102,0.333333333333333,3,97,9.66666666666667,5,128,"Hard",3,"Mo",2,"early","1"
333,103344,102437,0.5,6,96.6666666666667,11.1666666666667,4.83333333333333,111.833333333333,0.571428571428571,7,91,11.1428571428571,4.42857142857143,112.857142857143,"Hard",3,"Mo",2,"early","1"
334,103819,102179,0.5,6,82.3333333333333,9,4,88.1666666666667,0.333333333333333,3,117.333333333333,11.6666666666667,2.66666666666667,144.666666666667,"Hard",3,"Mo",2,"early","1"
335,102563,102567,0.5,4,98.25,8.75,5,109.75,0.5,4,75,2.5,1.5,96.75,"Hard",3,"Mo",2,"early","1"
336,103103,102466,0.25,4,82.75,6.5,4.5,88.5,0.333333333333333,3,89.3333333333333,9.33333333333333,7.66666666666667,99.6666666666667,"Hard",3,"Mo",2,"early","0"
337,101945,101969,NA,0,NA,NA,NA,NA,0.333333333333333,3,93.3333333333333,6,7.33333333333333,120.666666666667,"Hard",3,"Mo",2,"early","1"
338,101703,101733,NA,0,NA,NA,NA,NA,0,2,71,3.5,4.5,87.5,"Hard",3,"Mo",2,"early","0"
339,103193,102148,0,1,123,14,3,141,0.833333333333333,6,63.6666666666667,2.66666666666667,1,95.6666666666667,"Hard",3,"Mo",2,"early","0"
340,103498,103714,0,2,101.5,12.5,5,106.5,0.6,5,82.6,4.8,3.2,102.2,"Hard",3,"Mo",2,"early","0"
341,102831,102035,0,3,118.666666666667,3.66666666666667,5.66666666666667,134,0.5,4,129.75,4,5.75,143.75,"Hard",3,"Mo",2,"early","1"
342,102533,102201,0,2,89,11.5,4,98.5,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","0"
343,103206,103324,0.571428571428571,7,88.5714285714286,7.14285714285714,2.28571428571429,109.142857142857,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
344,103096,102809,0.571428571428571,7,93.7142857142857,5.28571428571429,2.42857142857143,118.142857142857,0.5,2,106,11,6,124,"Hard",3,"Mo",2,"early","1"
345,101820,101885,0.6,5,80.8,10.2,5.8,97,0,2,96,20.5,5,107,"Hard",3,"Mo",2,"early","1"
346,102642,101964,0,1,113,16,3,144,0.25,4,105.5,15.25,9,112,"Hard",3,"Mo",2,"early","0"
347,102358,102287,0.666666666666667,6,91,7.33333333333333,3.5,111.166666666667,0.5,2,124.5,7.5,6,131,"Hard",3,"Mo",2,"early","1"
348,102338,103344,0.75,8,86.5,6.875,3.25,102,0.5,6,96.6666666666667,11.1666666666667,4.83333333333333,111.833333333333,"Hard",3,"Mo",2,"early","0"
349,103819,102563,0.5,6,82.3333333333333,9,4,88.1666666666667,0.5,4,98.25,8.75,5,109.75,"Hard",3,"Mo",2,"early","1"
350,101945,102466,NA,0,NA,NA,NA,NA,0.333333333333333,3,89.3333333333333,9.33333333333333,7.66666666666667,99.6666666666667,"Hard",3,"Mo",2,"early","1"
351,102148,101733,0.833333333333333,6,63.6666666666667,2.66666666666667,1,95.6666666666667,0,2,71,3.5,4.5,87.5,"Hard",3,"Mo",2,"early","1"
352,102831,103714,0,3,118.666666666667,3.66666666666667,5.66666666666667,134,0.6,5,82.6,4.8,3.2,102.2,"Hard",3,"Mo",2,"early","0"
353,102201,103206,NA,0,NA,NA,NA,NA,0.571428571428571,7,88.5714285714286,7.14285714285714,2.28571428571429,109.142857142857,"Hard",3,"Mo",2,"early","0"
354,101820,103096,0.6,5,80.8,10.2,5.8,97,0.571428571428571,7,93.7142857142857,5.28571428571429,2.42857142857143,118.142857142857,"Hard",3,"Mo",2,"early","1"
355,102358,101964,0.666666666666667,6,91,7.33333333333333,3.5,111.166666666667,0.25,4,105.5,15.25,9,112,"Hard",3,"Mo",2,"early","0"
356,103344,103819,0.5,6,96.6666666666667,11.1666666666667,4.83333333333333,111.833333333333,0.5,6,82.3333333333333,9,4,88.1666666666667,"Hard",3,"Mo",2,"early","0"
357,101945,102148,NA,0,NA,NA,NA,NA,0.833333333333333,6,63.6666666666667,2.66666666666667,1,95.6666666666667,"Hard",3,"Mo",2,"early","0"
358,103714,103206,0.6,5,82.6,4.8,3.2,102.2,0.571428571428571,7,88.5714285714286,7.14285714285714,2.28571428571429,109.142857142857,"Hard",3,"Mo",2,"early","0"
359,101820,101964,0.6,5,80.8,10.2,5.8,97,0.25,4,105.5,15.25,9,112,"Hard",3,"Mo",2,"early","1"
360,103819,102148,0.5,6,82.3333333333333,9,4,88.1666666666667,0.833333333333333,6,63.6666666666667,2.66666666666667,1,95.6666666666667,"Hard",3,"Mo",2,"early","1"
361,103206,101820,0.571428571428571,7,88.5714285714286,7.14285714285714,2.28571428571429,109.142857142857,0.6,5,80.8,10.2,5.8,97,"Hard",3,"Mo",2,"early","0"
362,103819,101820,0.5,6,82.3333333333333,9,4,88.1666666666667,0.6,5,80.8,10.2,5.8,97,"Hard",3,"Mo",2,"early","0"
363,102455,102053,0.666666666666667,3,83.3333333333333,7.66666666666667,5.33333333333333,92,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","0"
364,102720,103082,0.25,4,84.25,3.25,2.75,111.25,0.666666666666667,6,96.3333333333333,6,2.16666666666667,120,"Hard",3,"Mo",2,"early","1"
365,101750,103387,0.5,2,78,1,0.5,101.5,0.333333333333333,3,105.666666666667,5,6.33333333333333,123.666666666667,"Hard",3,"Mo",2,"early","0"
366,101969,102205,0.25,4,91,6.5,8.5,121.5,0,1,109,5,3,120,"Hard",3,"Mo",2,"early","1"
367,101086,102987,0.333333333333333,3,81.6666666666667,1.66666666666667,4,98,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","0"
368,102179,102106,0.25,4,103.75,9.25,2.25,126.5,0.5,4,96,8.75,1.75,110.75,"Hard",3,"Mo",2,"early","0"
369,103248,102872,NA,0,NA,NA,NA,NA,0.5,4,99.5,3.75,4.25,121.5,"Hard",3,"Mo",2,"early","1"
370,102133,103184,0.25,4,121,11.25,8.25,135.25,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
371,102809,101956,0.333333333333333,3,97.6666666666667,9.33333333333333,7.66666666666667,118.666666666667,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
372,102477,103454,NA,0,NA,NA,NA,NA,0,1,60,1,7,93,"Hard",3,"Mo",2,"early","0"
373,102925,101675,0.666666666666667,3,71,7.66666666666667,2.33333333333333,91.3333333333333,0,2,74.5,7,3.5,84.5,"Hard",3,"Mo",2,"early","0"
374,103031,101185,0,2,88,6.5,4.5,95.5,0.333333333333333,6,81.1666666666667,2.5,2.5,109.333333333333,"Hard",3,"Mo",2,"early","0"
375,102880,102494,0,1,79,4,5,103,0.5,6,83.6666666666667,2.66666666666667,3.16666666666667,99,"Hard",3,"Mo",2,"early","1"
376,102834,101191,0.4,5,88.6,4,3.4,120.2,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","0"
377,102966,102269,0.5,4,87.75,7.75,0.75,103.25,0,1,73,0,6,84,"Hard",3,"Mo",2,"early","0"
378,102882,102053,0.888888888888889,9,94.5555555555556,15.4444444444444,5.22222222222222,115.666666666667,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","1"
379,101723,102720,0.666666666666667,3,69,4.33333333333333,2.33333333333333,83.3333333333333,0.25,4,84.25,3.25,2.75,111.25,"Hard",3,"Mo",2,"early","1"
380,102783,103387,0.625,8,70,1.875,1.5,91.375,0.333333333333333,3,105.666666666667,5,6.33333333333333,123.666666666667,"Hard",3,"Mo",2,"early","1"
381,102998,101969,0.333333333333333,6,77,8.83333333333333,4.33333333333333,101.833333333333,0.25,4,91,6.5,8.5,121.5,"Hard",3,"Mo",2,"early","1"
382,102434,102987,0,3,112.666666666667,8,4.33333333333333,123.666666666667,NA,0,NA,NA,NA,NA,"Hard",3,"Mo",2,"early","0"
383,101735,102106,0.428571428571429,7,101.714285714286,11.5714285714286,4.42857142857143,133,0.5,4,96,8.75,1.75,110.75,"Hard",3,"Mo",2,"early","1"
384,103248,102227,NA,0,NA,NA,NA,NA,0.25,4,89,3.5,4,116.75,"Hard",3,"Mo",2,"early","0"
385,102133,101793,0.25,4,121,11.25,8.25,135.25,0.6,5,89.6,6.2,2.2,116.2,"Hard",3,"Mo",2,"early","1"
386,102809,102021,0.333333333333333,3,97.6666666666667,9.33333333333333,7.66666666666667,118.666666666667,0.666666666666667,9,87.3333333333333,3.55555555555556,2.44444444444444,116.111111111111,"Hard",3,"Mo",2,"early","0"
387,103454,102024,0,1,60,1,7,93,0.333333333333333,3,90.3333333333333,4,5,116.666666666667,"Hard",3,"Mo",2,"early","0"
388,101675,101647,0,2,74.5,7,3.5,84.5,0,4,104.5,4,3.25,137.75,"Hard",3,"Mo",2,"early","0"
389,101185,102162,0.333333333333333,6,81.1666666666667,2.5,2.5,109.333333333333,0.6,5,99.6,6.4,6.6,119.6,"Hard",3,"Mo",2,"early","0"
390,102880,101965,0,1,79,4,5,103,0.75,8,100,11,3.875,120.875,"Hard",3,"Mo",2,"early","0"
